2019-12-01 10:11:54 UTC,cart,5809250,1487580007675986893,,bpw.style,1.59,404571192,4165138a-ba2d-4048-9f56-abbec33fac33
2019-12-01 10:11:54 UTC,remove_from_cart,5618396,1487580012642042013,,,16.00,399160815,70665b3d-f559-42d0-bb44-672888d60ef5
2019-12-01 10:11:55 UTC,remove_from_cart,5700094,1487580011652186237,,,10.95,499760286,591dcdeb-b28e-45ae-9830-00d3c96abd5b
2019-12-01 10:11:56 UTC,view,5700037,1487580009286598681,,runail,0.40,550028879,b966d652-8e13-4df0-bc5d-5891925b169f
2019-12-01 10:11:56 UTC,remove_from_cart,5700094,1487580011652186237,,,10.95,499760286,591dcdeb-b28e-45ae-9830-00d3c96abd5b
2019-12-01 10:11:57 UTC,cart,5844397,1487580006317032337,,,2.38,467959267,a6722dc4-cae7-4110-ac91-25134a288686
2019-12-01 10:11:58 UTC,remove_from_cart,5683898,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:11:58 UTC,remove_from_cart,5683898,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:11:58 UTC,view,5809910,1602943681873052386,,grattol,5.24,507385946,ca1649bc-ecf7-4949-ae91-335711c5f3f8
2019-12-01 10:11:59 UTC,remove_from_cart,5678410,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:11:59 UTC,view,5893835,1487580005671109489,,masura,3.95,580179610,850f9c18-77e6-481b-93f2-3311f3773e57
2019-12-01 10:11:59 UTC,view,5886282,1487580013950664926,,,21.59,576412398,c522ee26-34a4-4848-965b-a08681971bd2
2019-12-01 10:12:00 UTC,view,5709052,1487580005671109489,,masura,1.73,536934816,ae7bfcab-798e-4ae4-8ffd-045634aca9d1
2019-12-01 10:12:00 UTC,remove_from_cart,5678410,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:01 UTC,view,5705018,1487580005268456287,,irisk,6.19,524879858,bf6ba53f-db93-4ecd-a2e4-4ed99c5d5e6e
2019-12-01 10:12:02 UTC,remove_from_cart,5678411,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:02 UTC,remove_from_cart,5678411,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:02 UTC,view,18081,1487580005411062629,,cnd,16.03,48182054,4bc81430-a486-466f-8bc6-738b1abf79f8
2019-12-01 10:12:02 UTC,view,5767947,1487580005092295511,,,3.33,577744048,abc21bad-3d24-4b08-a7a8-43918d4d66ae
2019-12-01 10:12:03 UTC,view,5695527,1487580005595612013,,,3.33,554161590,432385f3-6d6c-4c01-91f3-c006fa4066d1
2019-12-01 10:12:03 UTC,cart,5804358,1487580005461394279,,bluesky,5.24,559755327,a190f49e-f113-4abc-8421-12c18733bbf2
2019-12-01 10:12:03 UTC,view,5695529,1487580005595612013,,,3.33,554161590,7d5137af-e7ce-4576-80bb-a68e5fd20317
2019-12-01 10:12:03 UTC,view,5658589,1487580005553668971,,,7.46,501667595,1d7a007f-58c7-4d47-881d-f6f46aa8c709
2019-12-01 10:12:05 UTC,view,5809336,1487580007675986893,,bpw.style,1.27,459540377,beac319a-88e8-43db-98e9-d6cd6184f444
2019-12-01 10:12:07 UTC,view,5560970,1487580005595612013,,,3.00,579164367,1446c9e5-7cc3-4409-836b-02372353a157
2019-12-01 10:12:08 UTC,remove_from_cart,5587754,1487580006317032337,,irisk,2.54,399967334,e238c88e-e873-451c-b6b0-b5a386cb1a7b
2019-12-01 10:12:09 UTC,cart,5908242,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:09 UTC,cart,5908242,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:09 UTC,view,5857267,1487580005134238553,,runail,2.62,423200429,d4d4d400-d096-4839-acf2-1311de0d483b
2019-12-01 10:12:09 UTC,view,5712785,1487580005092295511,,f.o.x,9.44,399685045,968960cb-55c1-41ca-81a7-8b0997fba10f
2019-12-01 10:12:10 UTC,view,5873432,2007399943458784057,apparel.glove,benovy,5.57,548778991,10d99765-6274-4168-8699-b1036f7168fb
2019-12-01 10:12:10 UTC,remove_from_cart,5820777,1487580006317032337,,,3.97,399967334,e238c88e-e873-451c-b6b0-b5a386cb1a7b
2019-12-01 10:12:10 UTC,view,5690236,1487580013841613016,,,2.62,474715379,7420eb80-4600-4c1c-9a2a-cef83b7234eb
2019-12-01 10:12:11 UTC,cart,5908241,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:11 UTC,cart,5908241,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:11 UTC,view,5739467,1487580008246412266,,kapous,4.76,502825457,f2818e5d-f2b3-4ed9-a035-3dbbaa31bf4c
2019-12-01 10:12:12 UTC,view,5561000,1487580005595612013,,,3.00,579164367,1446c9e5-7cc3-4409-836b-02372353a157
2019-12-01 10:12:13 UTC,cart,5809910,1602943681873052386,,grattol,5.24,507385946,ca1649bc-ecf7-4949-ae91-335711c5f3f8
2019-12-01 10:12:13 UTC,cart,5908238,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:13 UTC,cart,5908238,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:13 UTC,remove_from_cart,5695642,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:13 UTC,remove_from_cart,5695642,1487580013841613016,,,2.62,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:13 UTC,view,5850569,1998040852064109417,,,6.35,580179460,dea1744a-0de1-4896-9da4-5b755fcde672
2019-12-01 10:12:14 UTC,cart,5908234,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:15 UTC,cart,5908234,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:15 UTC,cart,5696153,1487580005134238553,,runail,2.38,580179249,60eaa472-d232-42cb-95b3-032389c4c2a5
2019-12-01 10:12:15 UTC,view,5848339,1487580007675986893,,freedecor,1.43,580170264,6e533d6b-8678-49b8-984b-9a65b98d1284
2019-12-01 10:12:16 UTC,cart,5908237,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:16 UTC,cart,5908237,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:16 UTC,view,5900651,1487580013950664926,,,19.52,576412398,1bbcafe4-fd07-4348-9810-e63619665fde
2019-12-01 10:12:17 UTC,view,5889390,2134354342373753638,,,3.49,580091775,eb0e605f-dc1d-44f9-9c26-b8b26de9fbee
2019-12-01 10:12:18 UTC,cart,5751384,1487580005092295511,,uno,9.37,387709715,273505e3-8375-4557-959e-77c6f31e6945
2019-12-01 10:12:18 UTC,cart,5696173,1487580005134238553,,runail,2.38,580179249,60eaa472-d232-42cb-95b3-032389c4c2a5
2019-12-01 10:12:18 UTC,view,5769900,1487580013841613016,,kapous,3.65,580178830,2ec31e76-2cb1-44d1-8cc6-e62e1bdec677
2019-12-01 10:12:19 UTC,cart,5786773,1487580004857414477,,lianail,5.54,559755327,a190f49e-f113-4abc-8421-12c18733bbf2
2019-12-01 10:12:20 UTC,cart,5739470,1487580008246412266,,kapous,4.75,460066512,b78de54e-391f-4b9c-a613-c156911105b1
2019-12-01 10:12:20 UTC,view,5560998,1487580005595612013,,,3.00,579164367,1446c9e5-7cc3-4409-836b-02372353a157
2019-12-01 10:12:21 UTC,view,5789608,1487580011383750769,,,4.76,534143009,125e47c1-8417-413d-8a40-c0582d4cb2d5
2019-12-01 10:12:21 UTC,view,5810083,1487580006350586771,appliances.environment.vacuum,irisk,24.60,580179476,b9230e22-59b8-482a-86c1-8e28c9774145
2019-12-01 10:12:22 UTC,view,5783987,1487580005268456287,,,4.75,449468265,e7b1009c-b08d-4faf-ac9c-cfe8366660e8
2019-12-01 10:12:22 UTC,view,5820711,1487580006317032337,,,2.22,467959267,a6722dc4-cae7-4110-ac91-25134a288686
2019-12-01 10:12:22 UTC,view,5809899,1602943681873052386,,grattol,5.08,564970238,59c04f9c-3d88-4834-ba2b-e086b2dfc0d5
2019-12-01 10:12:22 UTC,view,5861761,1487580006350586771,appliances.environment.vacuum,emil,48.41,580170019,6999c755-44ac-4b6c-876a-58e4c95606e9
2019-12-01 10:12:22 UTC,view,5677447,1487580013732561106,,estel,1.35,580179447,567e4efb-bf54-4ac1-aa57-7ea8889d6360
2019-12-01 10:12:24 UTC,view,5676246,1487580006300255120,,marathon,137.78,557616099,67730f59-0403-46bb-b7a5-c8e7f054f604
2019-12-01 10:12:24 UTC,cart,5696182,1487580005134238553,,runail,2.38,580179249,60eaa472-d232-42cb-95b3-032389c4c2a5
2019-12-01 10:12:25 UTC,cart,5839670,1487580005671109489,,masura,2.37,72062431,0b332fde-11b2-415b-9438-bac4831630db
2019-12-01 10:12:25 UTC,remove_from_cart,5807880,1487580008112194531,,irisk,0.25,509647314,ba49f66c-ef2d-420d-a06c-1b79cb6d8362
2019-12-01 10:12:25 UTC,remove_from_cart,5807880,1487580008112194531,,irisk,0.25,509647314,ba49f66c-ef2d-420d-a06c-1b79cb6d8362
2019-12-01 10:12:25 UTC,view,5809729,1487580005092295511,,uno,7.78,501481428,22466c83-d64d-4892-a77f-50b4b9620e75
2019-12-01 10:12:26 UTC,remove_from_cart,5844303,1487580006317032337,,,1.57,399967334,e238c88e-e873-451c-b6b0-b5a386cb1a7b
2019-12-01 10:12:26 UTC,cart,5696185,1487580005134238553,,runail,2.38,580179249,60eaa472-d232-42cb-95b3-032389c4c2a5
2019-12-01 10:12:28 UTC,view,5826996,1487580005671109489,,masura,1.73,536934816,ae7bfcab-798e-4ae4-8ffd-045634aca9d1
2019-12-01 10:12:28 UTC,cart,5839672,1487580005671109489,,masura,2.37,72062431,0b332fde-11b2-415b-9438-bac4831630db
2019-12-01 10:12:28 UTC,view,5769926,1487580013841613016,,kapous,4.22,580179913,5855da21-33f5-435e-bbd6-d635df9805f7
2019-12-01 10:12:28 UTC,view,5804820,1487580013950664926,,,63.33,580179924,2ec5eaf4-9f70-4a8f-8f2b-c0ae7b4cbf05
2019-12-01 10:12:29 UTC,cart,5857348,1487580005134238553,,runail,2.78,559755327,a190f49e-f113-4abc-8421-12c18733bbf2
2019-12-01 10:12:29 UTC,cart,5696191,1487580005134238553,,runail,2.38,580179249,60eaa472-d232-42cb-95b3-032389c4c2a5
2019-12-01 10:12:30 UTC,view,5560756,1487580006300255120,,strong,207.94,557616099,e342a0b0-e2e7-4889-8691-6b3510489dfa
2019-12-01 10:12:31 UTC,view,5717245,1487580008145748965,,,0.95,559901108,e6036c3e-d59d-4901-afa7-bf6a118ea25d
2019-12-01 10:12:31 UTC,view,5620924,1487580007256556476,,,6.65,580179949,6c21b154-5890-493a-aa91-ba89c3d9846c
2019-12-01 10:12:32 UTC,cart,5908227,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:32 UTC,cart,5854897,1487580009445982239,,irisk,0.32,473431727,9512ca77-0999-4f67-a17b-b5d9280e9cb0
2019-12-01 10:12:32 UTC,remove_from_cart,5870111,1487580006317032337,,,4.29,399967334,e238c88e-e873-451c-b6b0-b5a386cb1a7b
2019-12-01 10:12:33 UTC,cart,5908227,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:33 UTC,view,5834160,1487580013506068678,,runail,6.67,417449141,1606f60e-0834-44b4-81be-e81ba4b021b1
2019-12-01 10:12:33 UTC,cart,5560994,1487580005595612013,,,3.00,579394614,2eae34c4-f249-4ebf-9af7-f2354678ef24
2019-12-01 10:12:33 UTC,view,5735268,1487580005268456287,,haruyama,3.97,580167970,496bdba8-7a67-49b5-8812-426e68d8d9eb
2019-12-01 10:12:34 UTC,cart,5706830,1487580013950664926,,,49.76,571531764,e85028d9-02c2-4cbf-bda6-9f7693e7f156
2019-12-01 10:12:35 UTC,cart,5908229,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:35 UTC,cart,5908229,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:35 UTC,view,59734,1487580005411062629,,cnd,16.03,48182054,4bc81430-a486-466f-8bc6-738b1abf79f8
2019-12-01 10:12:35 UTC,view,5780829,1487580005092295511,,rosi,6.78,508550536,b7bd5e80-8f2d-4011-8232-ef834a4e94f6
2019-12-01 10:12:36 UTC,view,5869137,1783999064136745198,,cosmoprofi,19.05,575961589,3164c537-4b42-475e-a353-241643e074fa
2019-12-01 10:12:37 UTC,cart,5908219,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:37 UTC,cart,5908219,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:38 UTC,cart,5903975,1487580007675986893,,,1.59,413003398,bf6045c0-f342-45dd-9c20-7b0f24985af9
2019-12-01 10:12:38 UTC,remove_from_cart,5677622,1487580013858390233,,estel,6.11,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:39 UTC,cart,5569514,1487580012994363565,,,4.60,492450036,e4c55087-e108-4d36-92e4-dca6e90db6cb
2019-12-01 10:12:39 UTC,remove_from_cart,5677622,1487580013858390233,,estel,6.11,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:40 UTC,cart,5908221,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:40 UTC,cart,5908221,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:40 UTC,remove_from_cart,5830547,1487580005671109489,,masura,1.73,502796748,ae7cf369-1fdb-4699-8d43-d9025332994b
2019-12-01 10:12:40 UTC,remove_from_cart,5830547,1487580005671109489,,masura,1.73,502796748,ae7cf369-1fdb-4699-8d43-d9025332994b
2019-12-01 10:12:40 UTC,view,5831159,1487580012927254698,,,7.86,580179990,f91b5b80-7fcc-4261-95a7-27c861841842
2019-12-01 10:12:41 UTC,cart,5908225,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:42 UTC,cart,5908225,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:42 UTC,view,5772291,1602943681873052386,,grattol,5.43,564970238,59c04f9c-3d88-4834-ba2b-e086b2dfc0d5
2019-12-01 10:12:43 UTC,cart,5908236,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:43 UTC,cart,5908236,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:43 UTC,view,5823938,1487580006350586771,appliances.environment.vacuum,polarus,94.44,580179831,b06fab06-6143-48ef-86c5-751a212025f2
2019-12-01 10:12:44 UTC,view,5688691,1783999072332415142,,markell,3.02,441825936,d236f9a9-efc5-4f91-876a-f76b611f76ab
2019-12-01 10:12:44 UTC,view,5760173,1487580009387261981,,ingarden,21.43,580178627,d65e963e-f787-4a3a-8937-18af52e54b38
2019-12-01 10:12:45 UTC,cart,5908235,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:45 UTC,cart,5908235,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:45 UTC,view,5822642,1487580005461394279,,bluesky,5.56,465775862,59cd30dd-d44e-4cc5-9ed5-f4c1c6934a1d
2019-12-01 10:12:45 UTC,cart,5854324,1487580005134238553,,runail,2.38,580179249,60eaa472-d232-42cb-95b3-032389c4c2a5
2019-12-01 10:12:46 UTC,view,5622689,1487580007306888126,,,2.14,527958340,bbe24d5f-2c4c-4334-8b6d-49f43a1f3c0c
2019-12-01 10:12:47 UTC,cart,5908210,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:47 UTC,view,5904774,1487580007675986893,,,1.59,488494603,1ab1d1aa-17a1-ef61-cecb-9719a73eab46
2019-12-01 10:12:47 UTC,view,6901,1487580010955931741,,runail,0.63,580179478,fa3adcb7-f0f3-472d-9cc0-cde926a18781
2019-12-01 10:12:48 UTC,cart,5908210,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:48 UTC,view,5809910,1602943681873052386,,grattol,5.24,580048593,bc5e33bf-fa6c-4fd1-93f4-496d5adf68e3
2019-12-01 10:12:49 UTC,cart,5751383,1487580005092295511,,uno,10.32,387709715,273505e3-8375-4557-959e-77c6f31e6945
2019-12-01 10:12:49 UTC,cart,5692914,1487580006962955182,,lianail,5.24,527732676,6cc67a6b-ce2b-4618-a53f-0aa4888f8d18
2019-12-01 10:12:49 UTC,cart,5908228,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:49 UTC,cart,5908228,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:49 UTC,view,5902091,1487580007675986893,,,2.38,580170264,6e533d6b-8678-49b8-984b-9a65b98d1284
2019-12-01 10:12:49 UTC,view,4986,1487580010695884882,accessories.bag,,33.33,580180076,69274178-955f-4568-ba4a-5fb3513c1280
2019-12-01 10:12:50 UTC,view,5699801,1487580005268456287,,runail,6.11,524879858,bf6ba53f-db93-4ecd-a2e4-4ed99c5d5e6e
2019-12-01 10:12:50 UTC,view,4549,1487580006317032337,,,9.52,568184073,dd16d79b-505d-40cd-807e-174623573cf6
2019-12-01 10:12:51 UTC,cart,9169,1487580012994363565,,candy,4.76,492450036,e4c55087-e108-4d36-92e4-dca6e90db6cb
2019-12-01 10:12:51 UTC,cart,5908203,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:51 UTC,cart,5839635,1487580005671109489,,masura,2.37,72062431,0b332fde-11b2-415b-9438-bac4831630db
2019-12-01 10:12:52 UTC,cart,5908203,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:53 UTC,cart,5908222,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:54 UTC,cart,5908222,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:55 UTC,view,5587656,1487580008145748965,,roubloff,3.65,451079358,356513a0-2072-496b-965d-e1931b41e0bd
2019-12-01 10:12:56 UTC,cart,5908214,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:56 UTC,cart,5908214,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:56 UTC,view,5786551,1487580012927254698,,italwax,9.35,574478482,1a6bce59-4d6b-4322-bc7f-89b4576d4abc
2019-12-01 10:12:57 UTC,cart,5466,1487580007306888126,,ingarden,3.81,325422964,3d562bca-d6e0-47e7-9797-4af6ae414721
2019-12-01 10:12:57 UTC,cart,5908201,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:57 UTC,remove_from_cart,5803081,1487580013858390233,,kapous,3.81,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:57 UTC,remove_from_cart,5803081,1487580013858390233,,kapous,3.81,524441237,be2a3319-42e2-48d4-98aa-76585497770a
2019-12-01 10:12:57 UTC,view,5882786,1487580013522845895,,thuya,17.46,347313033,4c0dbc63-f1a8-4f9d-b84c-44f4260f679a
2019-12-01 10:12:58 UTC,cart,5908201,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:58 UTC,remove_from_cart,5710585,2140803113261466607,,irisk,1.43,578851033,0e9b1d4a-f96f-4639-b763-ff9d17cd0ea1
2019-12-01 10:12:59 UTC,cart,5908204,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:59 UTC,cart,5908204,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:12:59 UTC,remove_from_cart,5710585,2140803113261466607,,irisk,1.43,578851033,0e9b1d4a-f96f-4639-b763-ff9d17cd0ea1
2019-12-01 10:12:59 UTC,view,5700037,1487580009286598681,,runail,0.40,509647314,006423ae-934b-47c3-9061-ce99cd61866e
2019-12-01 10:12:59 UTC,view,5687529,1487580013581566154,,estel,2.70,492296677,5119e0c1-435f-4693-a966-7bd8dee5db88
2019-12-01 10:12:59 UTC,view,5816166,1602943681873052386,,grattol,5.24,580048593,657f32b5-eebf-4a80-8030-58823e9d852f
2019-12-01 10:13:00 UTC,view,5809795,1487580012096782476,,milv,2.86,463804735,e9affe90-a5a5-43c8-aaf5-d12e6ccce4b6
2019-12-01 10:13:02 UTC,cart,5873074,1487580007936033754,,yoko,4.00,571531764,e85028d9-02c2-4cbf-bda6-9f7693e7f156
2019-12-01 10:13:02 UTC,cart,5908186,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:13:02 UTC,cart,5908186,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:13:02 UTC,view,5816169,1602943681873052386,,grattol,5.24,580179396,9ff213b5-7596-4106-ab61-e3b6eaddb3fc
2019-12-01 10:13:03 UTC,cart,5709124,1487580007575323592,,,1.43,345005035,b6c6c912-544c-4132-96ae-8a3f6ad81411
2019-12-01 10:13:03 UTC,cart,5908188,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:13:03 UTC,remove_from_cart,38753,2140803113261466607,,runail,1.67,578851033,0e9b1d4a-f96f-4639-b763-ff9d17cd0ea1
2019-12-01 10:13:04 UTC,cart,6938,1487580007936033754,,runail,2.14,571531764,e85028d9-02c2-4cbf-bda6-9f7693e7f156
2019-12-01 10:13:04 UTC,cart,5908188,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
2019-12-01 10:13:04 UTC,view,5463,1487580009387261981,,ingarden,4.92,580178627,d65e963e-f787-4a3a-8937-18af52e54b38
2019-12-01 10:13:05 UTC,cart,5908198,1487580007675986893,,,1.43,527021202,48a088e0-dafc-4029-87cb-64e0ada013e3
